"train_time","test_time","auc","participant"
-0.18,0.82,0.537616185897436,7
-0.18,0.82,0.409375,8
-0.18,0.82,0.505288461538462,9
-0.18,0.82,0.52703125,10
-0.16,0.82,0.528629807692308,1
-0.16,0.82,0.506790865384615,2
-0.16,0.82,0.53921875,3
-0.16,0.82,0.511113782051282,4
-0.16,0.82,0.487158941485865,5
-0.16,0.82,0.57191907051282,6
-0.16,0.82,0.508092948717949,7
-0.16,0.82,0.47640625,8
-0.16,0.82,0.573557692307692,9
-0.16,0.82,0.5053125,10
-0.14,0.82,0.542107371794872,1
-0.14,0.82,0.5125,2
-0.14,0.82,0.47234375,3
-0.14,0.82,0.471714743589744,4
-0.14,0.82,0.464184746877055,5
-0.14,0.82,0.561358173076923,6
-0.14,0.82,0.50193108974359,7
-0.14,0.82,0.49578125,8
-0.14,0.82,0.486698717948718,9
-0.14,0.82,0.48328125,10
-0.12,0.82,0.519827724358974,1
-0.12,0.82,0.470016025641026,2
-0.12,0.82,0.45546875,3
-0.12,0.82,0.475600961538462,4
-0.12,0.82,0.520788132807364,5
-0.12,0.82,0.521201923076923,6
-0.12,0.82,0.509651442307692,7
-0.12,0.82,0.48953125,8
-0.12,0.82,0.512179487179487,9
-0.12,0.82,0.50828125,10
-0.1,0.82,0.517363782051282,1
-0.1,0.82,0.497259615384615,2
-0.1,0.82,0.51265625,3
-0.1,0.82,0.476338141025641,4
-0.1,0.82,0.506213017751479,5
-0.1,0.82,0.499623397435897,6
-0.1,0.82,0.578926282051282,7
-0.1,0.82,0.5128125,8
-0.1,0.82,0.483653846153846,9
-0.1,0.82,0.50234375,10
-0.08,0.82,0.461410256410256,1
-0.08,0.82,0.490136217948718,2
-0.08,0.82,0.558125,3
-0.08,0.82,0.448633814102564,4
-0.08,0.82,0.562458908612755,5
-0.08,0.82,0.455172275641026,6
-0.08,0.82,0.474627403846154,7
-0.08,0.82,0.50046875,8
-0.08,0.82,0.523076923076923,9
-0.08,0.82,0.53171875,10
-0.06,0.82,0.47931891025641,1
-0.06,0.82,0.538193108974359,2
-0.06,0.82,0.4878125,3
-0.06,0.82,0.457744391025641,4
-0.06,0.82,0.477087442472058,5
-0.06,0.82,0.54988782051282,6
-0.06,0.82,0.470897435897436,7
-0.06,0.82,0.51125,8
-0.06,0.82,0.474358974358974,9
-0.06,0.82,0.5396875,10
-0.04,0.82,0.497976762820513,1
-0.04,0.82,0.459427083333333,2
-0.04,0.82,0.5078125,3
-0.04,0.82,0.5240625,4
-0.04,0.82,0.42137573964497,5
-0.04,0.82,0.52088141025641,6
-0.04,0.82,0.424971955128205,7
-0.04,0.82,0.5125,8
-0.04,0.82,0.525961538461538,9
-0.04,0.82,0.488125,10
-0.02,0.82,0.414931891025641,1
-0.02,0.82,0.430921474358974,2
-0.02,0.82,0.47109375,3
-0.02,0.82,0.546474358974359,4
-0.02,0.82,0.466958415516108,5
-0.02,0.82,0.46488782051282,6
-0.02,0.82,0.480248397435897,7
-0.02,0.82,0.51890625,8
-0.02,0.82,0.478205128205128,9
-0.02,0.82,0.46828125,10
0,0.82,0.445004006410256,1
0,0.82,0.508974358974359,2
0,0.82,0.4353125,3
0,0.82,0.525392628205128,4
0,0.82,0.490462689020381,5
0,0.82,0.470204326923077,6
0,0.82,0.498725961538461,7
0,0.82,0.5084375,8
0,0.82,0.571474358974359,9
0,0.82,0.4996875,10
0.02,0.82,0.420673076923077,1
0.02,0.82,0.506927083333333,2
0.02,0.82,0.4565625,3
0.02,0.82,0.494278846153846,4
0.02,0.82,0.511472715318869,5
0.02,0.82,0.541955128205128,6
0.02,0.82,0.52042467948718,7
0.02,0.82,0.50515625,8
0.02,0.82,0.486698717948718,9
0.02,0.82,0.47578125,10
0.04,0.82,0.460977564102564,1
0.04,0.82,0.454947916666667,2
0.04,0.82,0.47125,3
0.04,0.82,0.520901442307692,4
0.04,0.82,0.498175542406312,5
0.04,0.82,0.490316506410256,6
0.04,0.82,0.520677083333333,7
0.04,0.82,0.55328125,8
0.04,0.82,0.5125,9
0.04,0.82,0.51015625,10
0.06,0.82,0.472427884615385,1
0.06,0.82,0.513060897435897,2
0.06,0.82,0.4615625,3
0.06,0.82,0.547852564102564,4
0.06,0.82,0.468306213017751,5
0.06,0.82,0.542688301282051,6
0.06,0.82,0.532932692307692,7
0.06,0.82,0.49578125,8
0.06,0.82,0.546474358974359,9
0.06,0.82,0.4675,10
0.08,0.82,0.464559294871795,1
0.08,0.82,0.49177483974359,2
0.08,0.82,0.489375,3
0.08,0.82,0.524238782051282,4
0.08,0.82,0.519518408941486,5
0.08,0.82,0.523958333333333,6
0.08,0.82,0.509907852564103,7
0.08,0.82,0.5084375,8
0.08,0.82,0.544230769230769,9
0.08,0.82,0.50828125,10
0.1,0.82,0.518141025641026,1
0.1,0.82,0.500096153846154,2
0.1,0.82,0.5278125,3
0.1,0.82,0.527283653846154,4
0.1,0.82,0.494255424063116,5
0.1,0.82,0.510753205128205,6
0.1,0.82,0.467103365384615,7
0.1,0.82,0.5171875,8
0.1,0.82,0.529647435897436,9
0.1,0.82,0.49703125,10
0.12,0.82,0.564991987179487,1
0.12,0.82,0.513401442307692,2
0.12,0.82,0.50203125,3
0.12,0.82,0.565504807692308,4
0.12,0.82,0.504125575279421,5
0.12,0.82,0.562407852564103,6
0.12,0.82,0.541482371794872,7
0.12,0.82,0.51890625,8
0.12,0.82,0.559294871794872,9
0.12,0.82,0.52,10
0.14,0.82,0.519411057692308,1
0.14,0.82,0.488129006410256,2
0.14,0.82,0.483125,3
0.14,0.82,0.591073717948718,4
0.14,0.82,0.489587442472058,5
0.14,0.82,0.546598557692308,6
0.14,0.82,0.544002403846154,7
0.14,0.82,0.4803125,8
0.14,0.82,0.532852564102564,9
0.14,0.82,0.4821875,10
0.16,0.82,0.492936698717949,1
0.16,0.82,0.453713942307692,2
0.16,0.82,0.48515625,3
0.16,0.82,0.561133814102564,4
0.16,0.82,0.494530736357659,5
0.16,0.82,0.498273237179487,6
0.16,0.82,0.524555288461538,7
0.16,0.82,0.51109375,8
0.16,0.82,0.472275641025641,9
0.16,0.82,0.4675,10
0.18,0.82,0.45167467948718,1
0.18,0.82,0.406903044871795,2
0.18,0.82,0.530625,3
0.18,0.82,0.527956730769231,4
0.18,0.82,0.485987836949375,5
0.18,0.82,0.53322516025641,6
0.18,0.82,0.49630608974359,7
0.18,0.82,0.51671875,8
0.18,0.82,0.482211538461538,9
0.18,0.82,0.4996875,10
0.2,0.82,0.466358173076923,1
0.2,0.82,0.416526442307692,2
0.2,0.82,0.5009375,3
0.2,0.82,0.48651842948718,4
0.2,0.82,0.508612754766601,5
0.2,0.82,0.537091346153846,6
0.2,0.82,0.529102564102564,7
0.2,0.82,0.54046875,8
0.2,0.82,0.50400641025641,9
0.2,0.82,0.48578125,10
0.22,0.82,0.542560096153846,1
0.22,0.82,0.437487980769231,2
0.22,0.82,0.51296875,3
0.22,0.82,0.510945512820513,4
0.22,0.82,0.486657626561473,5
0.22,0.82,0.552435897435897,6
0.22,0.82,0.50302483974359,7
0.22,0.82,0.49625,8
0.22,0.82,0.514102564102564,9
0.22,0.82,0.47234375,10
0.24,0.82,0.515620993589744,1
0.24,0.82,0.422159455128205,2
0.24,0.82,0.5021875,3
0.24,0.82,0.516189903846154,4
0.24,0.82,0.503669460880999,5
0.24,0.82,0.561173878205128,6
0.24,0.82,0.515645032051282,7
0.24,0.82,0.513125,8
0.24,0.82,0.495673076923077,9
0.24,0.82,0.48453125,10
0.26,0.82,0.486750801282051,1
0.26,0.82,0.464110576923077,2
0.26,0.82,0.48796875,3
0.26,0.82,0.579030448717949,4
0.26,0.82,0.474416502301118,5
0.26,0.82,0.541434294871795,6
0.26,0.82,0.507680288461538,7
0.26,0.82,0.500625,8
0.26,0.82,0.55400641025641,9
0.26,0.82,0.4996875,10
0.28,0.82,0.493341346153846,1
0.28,0.82,0.459983974358974,2
0.28,0.82,0.5115625,3
0.28,0.82,0.562375801282051,4
0.28,0.82,0.508353879026956,5
0.28,0.82,0.524755608974359,6
0.28,0.82,0.453052884615385,7
0.28,0.82,0.50875,8
0.28,0.82,0.533173076923077,9
0.28,0.82,0.49125,10
0.3,0.82,0.495905448717949,1
0.3,0.82,0.427944711538462,2
0.3,0.82,0.54203125,3
0.3,0.82,0.566241987179487,4
0.3,0.82,0.530415844838922,5
0.3,0.82,0.582415865384615,6
0.3,0.82,0.504102564102564,7
0.3,0.82,0.5121875,8
0.3,0.82,0.53974358974359,9
0.3,0.82,0.48703125,10
0.32,0.82,0.432127403846154,1
0.32,0.82,0.435336538461539,2
0.32,0.82,0.52796875,3
0.32,0.82,0.541133814102564,4
0.32,0.82,0.521005917159763,5
0.32,0.82,0.610104166666667,6
0.32,0.82,0.516794871794872,7
0.32,0.82,0.52703125,8
0.32,0.82,0.542307692307692,9
0.32,0.82,0.47375,10
0.34,0.82,0.461854967948718,1
0.34,0.82,0.475705128205128,2
0.34,0.82,0.52640625,3
0.34,0.82,0.562548076923077,4
0.34,0.82,0.497563280736358,5
0.34,0.82,0.599535256410257,6
0.34,0.82,0.527648237179487,7
0.34,0.82,0.46828125,8
0.34,0.82,0.55801282051282,9
0.34,0.82,0.485,10
0.36,0.82,0.463273237179487,1
0.36,0.82,0.477928685897436,2
0.36,0.82,0.501875,3
0.36,0.82,0.543894230769231,4
0.36,0.82,0.509516765285996,5
0.36,0.82,0.604042467948718,6
0.36,0.82,0.504002403846154,7
0.36,0.82,0.5215625,8
0.36,0.82,0.532211538461538,9
0.36,0.82,0.46484375,10
0.38,0.82,0.461630608974359,1
0.38,0.82,0.476750801282051,2
0.38,0.82,0.46734375,3
0.38,0.82,0.557215544871795,4
0.38,0.82,0.539020381328074,5
0.38,0.82,0.608485576923077,6
0.38,0.82,0.537964743589744,7
0.38,0.82,0.54078125,8
0.38,0.82,0.48974358974359,9
0.38,0.82,0.4771875,10
0.4,0.82,0.488209134615385,1
0.4,0.82,0.404739583333333,2
0.4,0.82,0.48203125,3
0.4,0.82,0.530945512820513,4
0.4,0.82,0.545726495726496,5
0.4,0.82,0.615861378205128,6
0.4,0.82,0.528485576923077,7
0.4,0.82,0.49875,8
0.4,0.82,0.513301282051282,9
0.4,0.82,0.476875,10
0.42,0.82,0.47723157051282,1
0.42,0.82,0.462339743589744,2
0.42,0.82,0.4621875,3
0.42,0.82,0.514779647435897,4
0.42,0.82,0.539028599605523,5
0.42,0.82,0.616514423076923,6
0.42,0.82,0.50489983974359,7
0.42,0.82,0.4778125,8
0.42,0.82,0.516987179487179,9
0.42,0.82,0.526875,10
0.44,0.82,0.472972756410256,1
0.44,0.82,0.450953525641026,2
0.44,0.82,0.50390625,3
0.44,0.82,0.525504807692308,4
0.44,0.82,0.506225345167653,5
0.44,0.82,0.61761217948718,6
0.44,0.82,0.498701923076923,7
0.44,0.82,0.4865625,8
0.44,0.82,0.525961538461538,9
0.44,0.82,0.55609375,10
0.46,0.82,0.458489583333333,1
0.46,0.82,0.443950320512821,2
0.46,0.82,0.4628125,3
0.46,0.82,0.500052083333333,4
0.46,0.82,0.5105563773833,5
0.46,0.82,0.573938301282051,6
0.46,0.82,0.474635416666667,7
0.46,0.82,0.46515625,8
0.46,0.82,0.499198717948718,9
0.46,0.82,0.5209375,10
0.48,0.82,0.485869391025641,1
0.48,0.82,0.404927884615385,2
0.48,0.82,0.4884375,3
0.48,0.82,0.495076121794872,4
0.48,0.82,0.509944115713346,5
0.48,0.82,0.545989583333333,6
0.48,0.82,0.489903846153846,7
0.48,0.82,0.515625,8
0.48,0.82,0.462820512820513,9
0.48,0.82,0.53078125,10
0.5,0.82,0.488677884615385,1
0.5,0.82,0.474411057692308,2
0.5,0.82,0.48796875,3
0.5,0.82,0.542816506410256,4
0.5,0.82,0.512935568704799,5
0.5,0.82,0.626875,6
0.5,0.82,0.494995993589744,7
0.5,0.82,0.46375,8
0.5,0.82,0.505769230769231,9
0.5,0.82,0.504375,10
0.52,0.82,0.486983173076923,1
0.52,0.82,0.484278846153846,2
0.52,0.82,0.4746875,3
0.52,0.82,0.557059294871795,4
0.52,0.82,0.514817554240631,5
0.52,0.82,0.62035657051282,6
0.52,0.82,0.514190705128205,7
0.52,0.82,0.5121875,8
0.52,0.82,0.49375,9
0.52,0.82,0.49625,10
0.54,0.82,0.523842147435897,1
0.54,0.82,0.50910657051282,2
0.54,0.82,0.49515625,3
0.54,0.82,0.526033653846154,4
0.54,0.82,0.49792899408284,5
0.54,0.82,0.577708333333333,6
0.54,0.82,0.444166666666667,7
0.54,0.82,0.50078125,8
0.54,0.82,0.507532051282051,9
0.54,0.82,0.48859375,10
0.56,0.82,0.524334935897436,1
0.56,0.82,0.516434294871795,2
0.56,0.82,0.4859375,3
0.56,0.82,0.53109375,4
0.56,0.82,0.469391025641026,5
0.56,0.82,0.577407852564103,6
0.56,0.82,0.465865384615385,7
0.56,0.82,0.48515625,8
0.56,0.82,0.502564102564103,9
0.56,0.82,0.47328125,10
0.58,0.82,0.521185897435897,1
0.58,0.82,0.486558493589744,2
0.58,0.82,0.511875,3
0.58,0.82,0.540917467948718,4
0.58,0.82,0.484685239973702,5
0.58,0.82,0.558894230769231,6
0.58,0.82,0.497055288461538,7
0.58,0.82,0.478125,8
0.58,0.82,0.489903846153846,9
0.58,0.82,0.510625,10
0.6,0.82,0.531590544871795,1
0.6,0.82,0.493405448717949,2
0.6,0.82,0.48515625,3
0.6,0.82,0.551923076923077,4
0.6,0.82,0.526220414201183,5
0.6,0.82,0.571979166666667,6
0.6,0.82,0.49458733974359,7
0.6,0.82,0.5203125,8
0.6,0.82,0.487820512820513,9
0.6,0.82,0.46046875,10
0.62,0.82,0.523569711538461,1
0.62,0.82,0.515336538461538,2
0.62,0.82,0.4578125,3
0.62,0.82,0.565869391025641,4
0.62,0.82,0.475497205785667,5
0.62,0.82,0.583589743589744,6
0.62,0.82,0.502323717948718,7
0.62,0.82,0.4728125,8
0.62,0.82,0.514102564102564,9
0.62,0.82,0.4996875,10
0.64,0.82,0.50792467948718,1
0.64,0.82,0.510016025641026,2
0.64,0.82,0.53015625,3
0.64,0.82,0.527940705128205,4
0.64,0.82,0.434340072320842,5
0.64,0.82,0.566470352564103,6
0.64,0.82,0.526690705128205,7
0.64,0.82,0.4853125,8
0.64,0.82,0.524198717948718,9
0.64,0.82,0.515,10
0.66,0.82,0.44058092948718,1
0.66,0.82,0.502075320512821,2
0.66,0.82,0.44046875,3
0.66,0.82,0.488974358974359,4
0.66,0.82,0.475904010519395,5
0.66,0.82,0.59504407051282,6
0.66,0.82,0.509038461538462,7
0.66,0.82,0.5278125,8
0.66,0.82,0.542948717948718,9
0.66,0.82,0.47859375,10
0.68,0.82,0.455144230769231,1
0.68,0.82,0.508733974358974,2
0.68,0.82,0.468125,3
0.68,0.82,0.533701923076923,4
0.68,0.82,0.442488494411571,5
0.68,0.82,0.575336538461539,6
0.68,0.82,0.494222756410256,7
0.68,0.82,0.48015625,8
0.68,0.82,0.510416666666667,9
0.68,0.82,0.488125,10
0.7,0.82,0.462323717948718,1
0.7,0.82,0.494110576923077,2
0.7,0.82,0.50078125,3
0.7,0.82,0.499803685897436,4
0.7,0.82,0.467472057856673,5
0.7,0.82,0.580789262820513,6
0.7,0.82,0.521634615384615,7
0.7,0.82,0.5,8
0.7,0.82,0.51025641025641,9
0.7,0.82,0.51421875,10
0.72,0.82,0.486754807692308,1
0.72,0.82,0.489138621794872,2
0.72,0.82,0.48390625,3
0.72,0.82,0.494595352564103,4
0.72,0.82,0.468823964497042,5
0.72,0.82,0.585869391025641,6
0.72,0.82,0.497403846153846,7
0.72,0.82,0.43875,8
0.72,0.82,0.51025641025641,9
0.72,0.82,0.49171875,10
0.74,0.82,0.466165865384615,1
0.74,0.82,0.47338141025641,2
0.74,0.82,0.52546875,3
0.74,0.82,0.491141826923077,4
0.74,0.82,0.442204963839579,5
0.74,0.82,0.583285256410256,6
0.74,0.82,0.473709935897436,7
0.74,0.82,0.48125,8
0.74,0.82,0.514423076923077,9
0.74,0.82,0.50546875,10
0.76,0.82,0.43917467948718,1
0.76,0.82,0.491025641025641,2
0.76,0.82,0.53859375,3
0.76,0.82,0.495012019230769,4
0.76,0.82,0.474141190006575,5
0.76,0.82,0.538553685897436,6
0.76,0.82,0.485921474358974,7
0.76,0.82,0.50734375,8
0.76,0.82,0.475,9
0.76,0.82,0.47171875,10
0.78,0.82,0.399210737179487,1
0.78,0.82,0.474238782051282,2
0.78,0.82,0.4984375,3
0.78,0.82,0.49863782051282,4
0.78,0.82,0.505165187376726,5
0.78,0.82,0.595685096153846,6
0.78,0.82,0.515649038461538,7
0.78,0.82,0.459375,8
0.78,0.82,0.515064102564103,9
0.78,0.82,0.44421875,10
0.8,0.82,0.494555288461539,1
0.8,0.82,0.454334935897436,2
0.8,0.82,0.499375,3
0.8,0.82,0.491446314102564,4
0.8,0.82,0.446026462853386,5
0.8,0.82,0.609042467948718,6
0.8,0.82,0.488289262820513,7
0.8,0.82,0.48125,8
0.8,0.82,0.532532051282051,9
0.8,0.82,0.4590625,10
0.82,0.82,0.482792467948718,1
0.82,0.82,0.505889423076923,2
0.82,0.82,0.4965625,3
0.82,0.82,0.493193108974359,4
0.82,0.82,0.482741617357002,5
0.82,0.82,0.576101762820513,6
0.82,0.82,0.481470352564103,7
0.82,0.82,0.5415625,8
0.82,0.82,0.553685897435897,9
0.82,0.82,0.47109375,10
0.84,0.82,0.445252403846154,1
0.84,0.82,0.455977564102564,2
0.84,0.82,0.54390625,3
0.84,0.82,0.549086538461538,4
0.84,0.82,0.478653024326101,5
0.84,0.82,0.608389423076923,6
0.84,0.82,0.495761217948718,7
0.84,0.82,0.48265625,8
0.84,0.82,0.533974358974359,9
0.84,0.82,0.4840625,10
0.86,0.82,0.462628205128205,1
0.86,0.82,0.474407051282051,2
0.86,0.82,0.51796875,3
0.86,0.82,0.484851762820513,4
0.86,0.82,0.491099605522682,5
0.86,0.82,0.585444711538462,6
0.86,0.82,0.468990384615385,7
0.86,0.82,0.4771875,8
0.86,0.82,0.496474358974359,9
0.86,0.82,0.4634375,10
0.88,0.82,0.44994391025641,1
0.88,0.82,0.497359775641026,2
0.88,0.82,0.486875,3
0.88,0.82,0.485793269230769,4
0.88,0.82,0.527736686390533,5
0.88,0.82,0.576650641025641,6
0.88,0.82,0.514250801282051,7
0.88,0.82,0.49046875,8
0.88,0.82,0.481891025641026,9
0.88,0.82,0.48546875,10
0.9,0.82,0.489883814102564,1
0.9,0.82,0.519443108974359,2
0.9,0.82,0.47484375,3
0.9,0.82,0.45285657051282,4
0.9,0.82,0.470122452333991,5
0.9,0.82,0.565224358974359,6
0.9,0.82,0.510729166666667,7
0.9,0.82,0.48265625,8
0.9,0.82,0.49150641025641,9
0.9,0.82,0.44875,10
0.92,0.82,0.475977564102564,1
0.92,0.82,0.453677884615385,2
0.92,0.82,0.46484375,3
0.92,0.82,0.487696314102564,4
0.92,0.82,0.507852564102564,5
0.92,0.82,0.571999198717949,6
0.92,0.82,0.463473557692308,7
0.92,0.82,0.47859375,8
0.92,0.82,0.496474358974359,9
0.92,0.82,0.51984375,10
0.94,0.82,0.530685096153846,1
0.94,0.82,0.480817307692308,2
0.94,0.82,0.54640625,3
0.94,0.82,0.469379006410256,4
0.94,0.82,0.471157955292571,5
0.94,0.82,0.575989583333333,6
0.94,0.82,0.472572115384615,7
0.94,0.82,0.45265625,8
0.94,0.82,0.516666666666667,9
0.94,0.82,0.4946875,10
0.96,0.82,0.527363782051282,1
0.96,0.82,0.503629807692308,2
0.96,0.82,0.51390625,3
0.96,0.82,0.489366987179487,4
0.96,0.82,0.515010683760684,5
0.96,0.82,0.589250801282051,6
0.96,0.82,0.523910256410256,7
0.96,0.82,0.4421875,8
0.96,0.82,0.555769230769231,9
0.96,0.82,0.481875,10
0.98,0.82,0.50088141025641,1
0.98,0.82,0.48646233974359,2
0.98,0.82,0.44359375,3
0.98,0.82,0.476330128205128,4
0.98,0.82,0.541847468770546,5
0.98,0.82,0.574939903846154,6
0.98,0.82,0.500817307692308,7
0.98,0.82,0.5071875,8
0.98,0.82,0.533814102564103,9
0.98,0.82,0.48203125,10
1,0.82,0.500188301282051,1
1,0.82,0.480404647435897,2
1,0.82,0.49671875,3
1,0.82,0.477948717948718,4
1,0.82,0.553250328731098,5
1,0.82,0.57864983974359,6
1,0.82,0.480036057692308,7
1,0.82,0.495625,8
1,0.82,0.521634615384615,9
1,0.82,0.4734375,10
-0.2,0.84,0.523854166666667,1
-0.2,0.84,0.533938301282051,2
-0.2,0.84,0.485,3
-0.2,0.84,0.568004807692308,4
-0.2,0.84,0.493643162393162,5
-0.2,0.84,0.465637019230769,6
-0.2,0.84,0.5825,7
-0.2,0.84,0.4609375,8
-0.2,0.84,0.470192307692308,9
-0.2,0.84,0.51765625,10
-0.18,0.84,0.55338141025641,1
-0.18,0.84,0.488349358974359,2
-0.18,0.84,0.500625,3
-0.18,0.84,0.544463141025641,4
-0.18,0.84,0.540766765285996,5
-0.18,0.84,0.44140625,6
-0.18,0.84,0.523701923076923,7
-0.18,0.84,0.4128125,8
-0.18,0.84,0.514583333333333,9
-0.18,0.84,0.54015625,10
-0.16,0.84,0.535653044871795,1
-0.16,0.84,0.51566907051282,2
-0.16,0.84,0.53609375,3
-0.16,0.84,0.51109375,4
-0.16,0.84,0.501968277449047,5
-0.16,0.84,0.561013621794872,6
-0.16,0.84,0.494451121794872,7
-0.16,0.84,0.4446875,8
-0.16,0.84,0.554166666666667,9
-0.16,0.84,0.53375,10
-0.14,0.84,0.541390224358974,1
-0.14,0.84,0.537391826923077,2
-0.14,0.84,0.46515625,3
-0.14,0.84,0.464611378205128,4
-0.14,0.84,0.517763806706114,5
-0.14,0.84,0.563209134615385,6
-0.14,0.84,0.514939903846154,7
-0.14,0.84,0.5165625,8
-0.14,0.84,0.49823717948718,9
-0.14,0.84,0.49625,10
-0.12,0.84,0.504034455128205,1
-0.12,0.84,0.458569711538461,2
-0.12,0.84,0.476875,3
-0.12,0.84,0.426558493589744,4
-0.12,0.84,0.577921597633136,5
-0.12,0.84,0.531410256410256,6
-0.12,0.84,0.518934294871795,7
-0.12,0.84,0.51109375,8
-0.12,0.84,0.504967948717949,9
-0.12,0.84,0.509375,10
-0.1,0.84,0.506923076923077,1
-0.1,0.84,0.509959935897436,2
-0.1,0.84,0.52,3
-0.1,0.84,0.446113782051282,4
-0.1,0.84,0.540581854043393,5
-0.1,0.84,0.463553685897436,6
-0.1,0.84,0.562491987179487,7
-0.1,0.84,0.52078125,8
-0.1,0.84,0.47676282051282,9
-0.1,0.84,0.486875,10
-0.08,0.84,0.487736378205128,1
-0.08,0.84,0.517339743589744,2
-0.08,0.84,0.55015625,3
-0.08,0.84,0.449931891025641,4
-0.08,0.84,0.5342661078238,5
-0.08,0.84,0.469691506410256,6
-0.08,0.84,0.489623397435897,7
-0.08,0.84,0.51234375,8
-0.08,0.84,0.535096153846154,9
-0.08,0.84,0.5184375,10
-0.06,0.84,0.504699519230769,1
-0.06,0.84,0.537752403846154,2
-0.06,0.84,0.50234375,3
-0.06,0.84,0.483125,4
-0.06,0.84,0.4590483234714,5
-0.06,0.84,0.528782051282051,6
-0.06,0.84,0.491674679487179,7
-0.06,0.84,0.5334375,8
-0.06,0.84,0.515705128205128,9
-0.06,0.84,0.54171875,10
-0.04,0.84,0.524911858974359,1
-0.04,0.84,0.44348157051282,2
-0.04,0.84,0.50734375,3
-0.04,0.84,0.518141025641026,4
-0.04,0.84,0.447476988823143,5
-0.04,0.84,0.52864983974359,6
-0.04,0.84,0.412043269230769,7
-0.04,0.84,0.51171875,8
-0.04,0.84,0.509775641025641,9
-0.04,0.84,0.496875,10
-0.02,0.84,0.401606570512821,1
-0.02,0.84,0.446370192307692,2
-0.02,0.84,0.475625,3
-0.02,0.84,0.529483173076923,4
-0.02,0.84,0.471256574621959,5
-0.02,0.84,0.492283653846154,6
-0.02,0.84,0.465897435897436,7
-0.02,0.84,0.51421875,8
-0.02,0.84,0.484455128205128,9
-0.02,0.84,0.46953125,10
0,0.84,0.441875,1
0,0.84,0.518197115384615,2
0,0.84,0.46765625,3
0,0.84,0.524034455128205,4
0,0.84,0.455851413543721,5
0,0.84,0.490152243589744,6
0,0.84,0.473661858974359,7
0,0.84,0.50984375,8
0,0.84,0.549679487179487,9
0,0.84,0.48328125,10
0.02,0.84,0.452804487179487,1
0.02,0.84,0.505404647435898,2
0.02,0.84,0.4884375,3
0.02,0.84,0.499098557692308,4
0.02,0.84,0.475501314924392,5
0.02,0.84,0.539026442307692,6
0.02,0.84,0.51068108974359,7
0.02,0.84,0.51625,8
0.02,0.84,0.495192307692308,9
0.02,0.84,0.44984375,10
0.04,0.84,0.487059294871795,1
0.04,0.84,0.452319711538462,2
0.04,0.84,0.46609375,3
0.04,0.84,0.541510416666667,4
0.04,0.84,0.486390532544379,5
0.04,0.84,0.487239583333333,6
0.04,0.84,0.508533653846154,7
0.04,0.84,0.5009375,8
0.04,0.84,0.507852564102564,9
0.04,0.84,0.48671875,10
0.06,0.84,0.493413461538462,1
0.06,0.84,0.500653044871795,2
0.06,0.84,0.45375,3
0.06,0.84,0.539719551282051,4
0.06,0.84,0.481389710716634,5
0.06,0.84,0.54568108974359,6
0.06,0.84,0.545753205128205,7
0.06,0.84,0.45375,8
0.06,0.84,0.542788461538461,9
0.06,0.84,0.4690625,10
0.08,0.84,0.479262820512821,1
0.08,0.84,0.479370993589744,2
0.08,0.84,0.505,3
0.08,0.84,0.528709935897436,4
0.08,0.84,0.499342537804076,5
0.08,0.84,0.532736378205128,6
0.08,0.84,0.516554487179487,7
0.08,0.84,0.50203125,8
0.08,0.84,0.502403846153846,9
0.08,0.84,0.49375,10
0.1,0.84,0.526213942307692,1
0.1,0.84,0.515625,2
0.1,0.84,0.56859375,3
0.1,0.84,0.534907852564102,4
0.1,0.84,0.449934253780408,5
0.1,0.84,0.542111378205128,6
0.1,0.84,0.470721153846154,7
0.1,0.84,0.52140625,8
0.1,0.84,0.507211538461538,9
0.1,0.84,0.4746875,10
0.12,0.84,0.553189102564103,1
0.12,0.84,0.50765625,2
0.12,0.84,0.54390625,3
0.12,0.84,0.564383012820513,4
0.12,0.84,0.470106015779093,5
0.12,0.84,0.591742788461538,6
0.12,0.84,0.522079326923077,7
0.12,0.84,0.506875,8
0.12,0.84,0.566826923076923,9
0.12,0.84,0.48015625,10
0.14,0.84,0.50801282051282,1
0.14,0.84,0.460180288461538,2
0.14,0.84,0.531875,3
0.14,0.84,0.572932692307692,4
0.14,0.84,0.442554240631164,5
0.14,0.84,0.56119391025641,6
0.14,0.84,0.515180288461539,7
0.14,0.84,0.4846875,8
0.14,0.84,0.524679487179487,9
0.14,0.84,0.48984375,10
0.16,0.84,0.489298878205128,1
0.16,0.84,0.432023237179487,2
0.16,0.84,0.50765625,3
0.16,0.84,0.546097756410256,4
0.16,0.84,0.443145956607495,5
0.16,0.84,0.505933493589744,6
0.16,0.84,0.502628205128205,7
0.16,0.84,0.50546875,8
0.16,0.84,0.514583333333333,9
0.16,0.84,0.46125,10
0.18,0.84,0.447752403846154,1
0.18,0.84,0.425036057692308,2
0.18,0.84,0.574375,3
0.18,0.84,0.513397435897436,4
0.18,0.84,0.45892094017094,5
0.18,0.84,0.516903044871795,6
0.18,0.84,0.49494391025641,7
0.18,0.84,0.51828125,8
0.18,0.84,0.492147435897436,9
0.18,0.84,0.50859375,10
0.2,0.84,0.474719551282051,1
0.2,0.84,0.462540064102564,2
0.2,0.84,0.5653125,3
0.2,0.84,0.49650641025641,4
0.2,0.84,0.471112754766601,5
0.2,0.84,0.517331730769231,6
0.2,0.84,0.514090544871795,7
0.2,0.84,0.5034375,8
